edge_tail,edge_head,length,capacity,speed
6616,6617,0.099404,961,0
6617,5537,0.137813,961,0
6617,6616,0.099404,961,0
6618,5490,0.835434,99999,0
6618,6213,0.046088,1201,0
6619,4277,0.119427,2161,0
6619,4279,1.494622,2161,0
6620,6621,0.093022,4250,0
6621,6383,0.540026,4250,0
6622,6403,0.379925,4250,0
6623,1908,0.402316,99999,0
6623,6530,0.010616,4250,0
6623,6625,0.317898,6375,0
6624,1937,0.047187,6375,0
6625,1950,0.119297,6375,0
6625,6276,0.638977,6375,0
6626,5022,0.34087,4250,0
6627,3906,0.022723,4250,0
6627,6630,0.023575,4250,0
6628,5039,0.242924,4250,0
6628,6629,0.202274,4250,0
6628,6631,0.429266,99999,0
6629,4731,1.434594,4250,0
6629,6628,0.202274,4250,0
6630,3897,0.072502,4250,0
6630,6627,0.023575,4250,0
6631,6628,0.429266,99999,0
6632,1543,0.732743,1201,0
6632,6633,0.192824,99999,0
6633,6632,0.192824,99999,0
6633,6639,0.976887,99999,0
6634,391,1.332689,99999,0
6634,392,0.787177,1201,0
6634,6635,4.216549,1201,0
6635,6634,4.216549,1201,0
6635,6636,1.821934,1201,0
6636,390,3.154266,99999,0
6636,6635,1.821934,1201,0
6637,5026,0.129897,99999,0
6637,6638,0.605161,4250,0
6638,4956,0.023635,4250,0
6638,6637,0.605161,4250,0
6639,1544,0.961939,4250,0
6639,6633,0.976887,99999,0
6640,1594,0.199825,1201,0
6640,6641,0.246421,1201,0
6641,1707,0.405563,99999,0
6641,6640,0.246421,1201,0
6642,1818,0.263076,4250,0
6643,1812,0.261134,4250,0
6644,5787,1.312522,1201,0
6644,6645,0.104562,1201,0
6644,6646,0.874845,1201,0
6645,6644,0.104562,1201,0
6646,135,1.449357,1201,0
6646,5634,2.611035,99999,0
6646,6644,0.874845,1201,0
6647,136,0.752681,1201,0
6647,6131,2.966671,1201,0
6647,6141,2.796901,99999,0
6648,3064,0.253091,2401,0
6649,6648,0.232419,2401,0
6650,6652,0.123566,6375,0
6651,6432,0.379698,6375,0
6652,2990,0.209687,9563,0
6652,2995,0.189118,3188,0
6653,2993,0.489184,3188,0
6653,6651,0.290998,9563,0
6654,4494,0.379569,3825,0
6654,5006,0.197896,3188,0
6654,6337,0.19642,3188,0
6654,6655,0.399384,9350,0
6655,5025,0.186074,3188,0
6655,6338,0.187035,3188,0
6655,6654,0.399384,9350,0
6655,6656,0.328244,9350,0
6656,5029,0.246042,9350,0
6656,6655,0.328244,9350,0
6657,2509,0.664081,99999,0
6658,5234,0.305534,99999,0
6658,5242,0.303706,3825,0
6659,4585,0.033031,1201,0
6659,6660,0.684612,1201,0
6660,4540,0.97672,1201,0
6660,6659,0.684612,1201,0
6660,6661,0.191213,99999,0
6661,6660,0.191213,99999,0
6662,4548,0.023335,6027,0
6662,6663,0.160693,6027,0
6663,4538,0.314911,99999,0
6663,4539,0.606065,6027,0
6663,6662,0.160693,6027,0
6664,4548,0.01921,6027,0
6664,6529,0.333352,6027,0
6666,3021,0.299275,9563,0
6667,4766,1.269536,99999,0
6668,4702,0.483615,3825,0
6668,4730,0.628333,3825,0
6669,4696,2.396839,1201,0
6669,4733,0.582177,1201,0
6670,4570,0.679106,99999,0
6671,4801,0.882055,99999,0
6671,6607,3.454431,961,0
6671,6672,0.297414,961,0
6672,4772,2.658266,961,0
6672,6671,0.297414,961,0
6672,6673,1.871939,961,0
6673,4769,1.557843,961,0
6673,4771,1.871025,961,0
6673,4801,1.060291,99999,0
6673,6672,1.871939,961,0
6674,4772,1.069875,1201,0
6674,4774,1.068183,1201,0
6675,4787,1.129599,2161,0
6675,4793,0.954296,2161,0
6675,6676,0.559422,1201,0
6676,4790,1.582611,1201,0
6676,4792,0.809859,99999,0
6676,6675,0.559422,1201,0
6677,4449,0.555388,2161,0
6677,4795,1.165627,2161,0
6678,4832,0.378776,1201,0
6678,4835,0.377679,99999,0
6678,6608,0.124059,1201,0
6679,4525,0.921117,1201,0
6680,4500,3.031529,99999,0
6681,4500,1.582398,99999,0
6682,4762,0.212748,1201,0
6682,6601,0.136278,1201,0
6683,4762,1.855567,1201,0
6683,6687,0.206333,1201,0
6684,4710,1.027616,1201,0
6684,6685,0.734763,1201,0
6685,6684,0.734763,1201,0
6685,6686,1.173699,1201,0
6686,6685,1.173699,1201,0
6686,6687,1.003687,1201,0
6687,6683,0.206333,1201,0
6687,6686,1.003687,1201,0
6687,6689,0.115639,1201,0
6688,4735,0.546132,1201,0
6688,6689,0.342593,1201,0
6689,6581,0.803467,1201,0
6689,6687,0.115639,1201,0
6689,6688,0.342593,1201,0
6690,4617,0.113878,2161,0
6690,4730,1.160152,2161,0
6691,4616,1.259763,2161,0
6692,4718,0.416511,2161,0
6692,4719,1.293111,99999,0
6692,4725,1.316316,99999,0
6692,4728,0.278026,2161,0
6693,4719,0.199972,99999,0
6694,4719,0.321288,99999,0
6695,4712,0.190665,2161,0
6695,4717,0.218829,2161,0
6695,6696,0.699459,1201,0
6696,4705,0.138082,99999,0
6696,4751,0.850201,1201,0
6696,6695,0.699459,1201,0
6697,4631,0.289515,1201,0
6697,4688,0.342126,1201,0
6697,4689,0.17707,99999,0
6698,4463,0.714735,1201,0
6698,4741,0.608925,99999,0
6698,6599,0.644533,1201,0
6699,4934,0.922141,99999,0
6699,5020,0.860857,961,0
6700,5766,0.784811,1201,0
6700,5767,1.170977,99999,0
6700,5777,0.842493,1201,0
6701,5700,3.088881,99999,0
6701,5766,2.288497,1201,0
6701,5767,1.256662,99999,0
6701,5768,2.308349,1201,0
6702,99,1.401912,1201,0
6702,135,2.216114,1201,0
6702,6703,0.569999,1201,0
6703,5634,1.255146,99999,0
6703,5787,1.681232,1201,0
6703,6702,0.569999,1201,0
6704,5180,0.48223,99999,0
6704,5715,1.325911,1201,0
6704,5751,0.692087,1201,0
6705,5721,1.659768,99999,0
6705,5762,2.102355,1201,0
6705,5763,0.702796,1201,0
6706,99,1.388503,1201,0
6706,5721,2.162096,99999,0
6706,5762,0.583542,1201,0
6707,6131,0.638069,1201,0
6707,6139,2.014206,1201,0
6707,6141,0.403056,99999,0
6708,6135,0.910601,1201,0
6708,6158,0.676361,1201,0
6708,6159,0.721932,99999,0
6709,6155,0.869204,1201,0
6709,6164,0.454739,1201,0
6709,6169,0.322726,99999,0
6709,6170,0.609995,99999,0
6710,6149,1.479683,1201,0
6710,6151,0.583179,1201,0
6710,6152,0.848172,1201,0
6711,5755,0.945885,1201,0
6711,5756,1.35246,1201,0
6711,6712,1.169515,1201,0
6712,94,0.501288,99999,0
6712,6149,0.617945,1201,0
6712,6711,1.169515,1201,0
6713,6059,2.866966,1201,0
6713,6160,0.247565,99999,0
6713,6163,1.102042,1201,0
6714,6098,0.901243,99999,0
6714,6100,0.880204,1201,0
6714,6129,1.091529,1201,0
6715,5903,0.707148,1201,0
6715,6120,0.499409,1201,0
6715,6716,0.595883,1201,0
6716,5900,0.560631,99999,0
6716,6062,1.395501,1201,0
6716,6715,0.595883,1201,0
6717,5845,3.132785,1201,0
6717,5846,1.142697,99999,0
6717,6128,2.178178,1201,0
6717,6130,1.373737,99999,0
6718,6123,1.427174,1201,0
6718,6126,0.667187,1201,0
6718,6719,1.810677,99999,0
6719,5845,2.662812,99999,0
6719,6718,1.810677,99999,0
6719,6720,1.895843,99999,0
6720,6125,2.638132,1201,0
6720,6188,1.991463,1201,0
6720,6719,1.895843,99999,0
6721,6064,2.04192,1201,0
6721,6077,1.262094,1201,0
6721,6079,0.812236,99999,0
6722,5861,0.707446,1201,0
6722,6728,0.85304,1201,0
6722,7022,3.404546,961,0
6723,6072,1.353827,1201,0
6723,6726,1.341805,1201,0
6723,6727,1.017181,1201,0
6724,6072,1.091232,99999,0
6725,6071,1.235957,1201,0
6725,6074,1.10649,1201,0
6725,6075,1.053765,99999,0
6725,6076,0.951285,99999,0
6726,6070,1.82062,1201,0
6726,6083,1.896435,99999,0
6726,6723,1.341805,1201,0
6727,6065,1.235657,1201,0
6727,6076,0.839179,99999,0
6727,6083,1.842615,99999,0
6727,6723,1.017181,1201,0
6728,6071,1.377275,1201,0
6728,6075,1.325499,99999,0
6728,6722,0.85304,1201,0
6729,5597,0.545636,99999,0
6729,5598,1.690692,1201,0
6729,5602,1.370436,1201,0
6729,6730,1.193058,1201,0
6730,5587,1.344504,1201,0
6730,6729,1.193058,1201,0
6731,4823,0.509898,1201,0
6731,4833,0.763325,1201,0
6731,6608,0.474121,1201,0
6732,4798,0.597761,99999,0
6733,4805,2.511984,99999,0
6735,4060,0.023582,3825,0
6735,6736,0.024145,3825,0
6736,4083,0.026403,3825,0
6736,6735,0.024145,3825,0
6737,4053,0.026865,4250,0
6737,6738,0.019716,4250,0
6738,6737,0.019716,4250,0
6739,4057,0.014435,3825,0
6739,6740,0.014988,3825,0
6740,4048,0.012247,3825,0
6740,6739,0.014988,3825,0
6741,3087,0.610894,99999,0
6742,3086,0.012998,2161,0
6742,6743,0.025248,2161,0
6743,4608,0.01615,2161,0
6743,6742,0.025248,2161,0
6744,2979,0.025884,1201,0
6744,6745,0.020529,1201,0
6745,6744,0.020529,1201,0
6746,3023,0.02811,4250,0
6746,6747,0.014979,4250,0
6747,6746,0.014979,4250,0
6749,3008,0.10013,9563,0
6750,1644,0.022509,961,0
6751,4923,0.995181,961,0
6752,127,0.215338,4250,0
6752,6758,0.244368,4250,0
6752,6993,0.325774,99999,0
6753,6754,0.468171,961,0
6754,6753,0.468171,961,0
6754,6755,0.67258,961,0
6754,7022,4.59857,961,0
6755,6754,0.67258,961,0
6755,6756,3.338719,961,0
6755,6757,1.667013,961,0
6756,6755,3.338719,961,0
6756,7002,1.25592,99999,0
6756,7003,0.476908,961,0
6757,6755,1.667013,961,0
6757,7004,1.793754,99999,0
6757,7005,2.870564,961,0
6757,7007,3.716033,99999,0
6758,6752,0.244368,4250,0
6758,6759,0.343681,4250,0
6758,6994,0.372436,961,0
6758,7068,1.147357,961,0
6759,6758,0.343681,4250,0
6759,6995,0.290408,99999,0
6759,6996,0.291965,4250,0
6759,7070,0.511999,99999,0
6760,6761,0.350097,4250,0
6760,6997,0.22043,4250,0
6760,7072,0.350338,961,0
6761,6760,0.350097,4250,0
6761,6762,0.699588,4250,0
6761,6999,0.496285,99999,0
6761,7075,0.411968,961,0
6762,6761,0.699588,4250,0
6762,7023,0.114594,4250,0
6762,7076,0.331358,99999,0
6763,6764,1.555401,4250,0
6763,6765,2.241412,961,0
6763,6771,5.34438,4250,0
6763,7007,2.264279,99999,0
6764,6763,1.555401,4250,0
6764,7005,2.998852,4250,0
6764,7033,2.901061,99999,0
6765,6763,2.241412,961,0
6765,7028,1.627568,961,0
6765,7031,3.210687,99999,0
6766,6767,1.69651,961,0
6766,6779,0.779184,961,0
6766,7029,1.140864,961,0
6767,6766,1.69651,961,0
6767,7033,2.408618,99999,0
6767,7034,3.954182,961,0
6767,7082,0.428101,961,0
6768,6769,3.349003,2550,0
6769,6768,3.349003,2550,0
6769,6770,1.722695,2550,0
6769,7008,2.693693,99999,0
6769,7009,0.353505,99999,0
6770,6769,1.722695,2550,0
6770,6771,2.53282,4250,0
6770,6774,2.068266,4250,0
6770,6784,1.229523,4250,0
6771,6763,5.34438,4250,0
6771,6770,2.53282,4250,0
6771,7008,3.382674,99999,0
6771,7031,2.493426,99999,0
6772,6773,2.825627,4250,0
6773,6772,2.825627,4250,0
6773,6774,0.73108,4250,0
6773,7010,2.607473,99999,0
6774,6770,2.068266,4250,0
6774,6773,0.73108,4250,0
6774,6778,2.557016,961,0
6774,7009,0.307977,99999,0
6775,6776,1.217097,961,0
6776,6775,1.217097,961,0
6776,6777,1.022136,961,0
6776,7010,2.791518,99999,0
6776,7013,3.869971,99999,0
6777,6776,1.022136,961,0
6777,6778,3.00709,961,0
6777,7014,2.647353,961,0
6777,7021,4.501601,961,0
6778,6774,2.557016,961,0
6778,6777,3.00709,961,0
6778,7010,1.457681,99999,0
6778,7011,2.205457,99999,0
6779,6766,0.779184,961,0
6779,7041,0.675823,961,0
6779,7042,1.106244,99999,0
6780,6781,0.697727,961,0
6780,7036,0.859273,961,0
6780,7041,2.409559,961,0
6781,6780,0.697727,961,0
6781,7043,0.919237,99999,0
6781,7044,0.662585,961,0
6782,6783,0.139103,2401,0
6782,6787,0.73494,2401,0
6782,7048,0.674016,961,0
6782,7052,0.164986,2401,0
6783,6782,0.139103,2401,0
6783,7051,0.244136,2401,0
6783,7053,0.167051,99999,0
6784,6770,1.229523,4250,0
6784,7011,3.050377,99999,0
6784,7012,1.428453,4250,0
6785,6786,1.58407,4250,0
6785,6788,3.161709,961,0
6785,7015,0.546552,4250,0
6786,6785,1.58407,4250,0
6786,6959,2.338556,4250,0
6786,7037,1.900391,99999,0
6786,7040,1.510866,99999,0
6787,6782,0.73494,2401,0
6787,6823,0.669025,2401,0
6787,7045,0.514711,4250,0
6787,7050,0.224106,99999,0
6788,6785,3.161709,961,0
6788,7035,1.469911,99999,0
6788,7036,2.591944,961,0
6788,7040,1.268768,99999,0
6789,5795,1.157929,961,0
6789,7089,1.535496,99999,0
6789,7090,0.746921,961,0
6790,6791,1.124195,961,0
6790,6792,1.608873,961,0
6790,7090,0.779555,961,0
6791,6790,1.124195,961,0
6791,7079,2.056182,961,0
6791,7089,1.605633,99999,0
6791,7092,1.719764,99999,0
6792,6790,1.608873,961,0
6792,6793,2.858547,961,0
6792,7092,0.961461,99999,0
6793,4964,1.081365,961,0
6793,6792,2.858547,961,0
6793,6794,1.372797,961,0
6794,6793,1.372797,961,0
6794,7094,1.237286,961,0
6794,7097,1.402203,99999,0
6795,6796,0.862438,4250,0
6795,6803,0.460845,4250,0
6795,7095,0.260188,961,0
6795,7130,5.180497,99999,0
6796,6795,0.862438,4250,0
6796,6797,1.336542,4250,0
6796,7128,0.247937,961,0
6797,6796,1.336542,4250,0
6797,6798,0.289756,2401,0
6797,6799,0.80556,4250,0
6797,7121,0.478177,99999,0
6798,6797,0.289756,2401,0
6798,7057,0.394223,2401,0
6798,7059,0.137935,99999,0
6799,6797,0.80556,4250,0
6799,7054,0.36978,4250,0
6799,7056,0.193246,99999,0
6799,7122,0.898818,99999,0
6800,4296,2.439753,4250,0
6800,6801,1.611404,4250,0
6800,7102,1.594114,99999,0
6801,4963,0.232122,961,0
6801,6800,1.611404,4250,0
6801,6802,1.361615,4250,0
6801,6812,0.371622,961,0
6802,6801,1.361615,4250,0
6802,6803,2.510348,4250,0
6802,6813,0.557872,2401,0
6803,6795,0.460845,4250,0
6803,6802,2.510348,4250,0
6803,7379,0.321518,961,0
6804,2222,0.953518,2161,0
6804,6805,0.688419,961,0
6805,6804,0.688419,961,0
6805,6806,2.411427,961,0
6805,7113,2.278062,99999,0
6805,7187,1.586424,99999,0
6806,6805,2.411427,961,0
6806,6807,1.17915,2401,0
6806,6844,3.971506,961,0
6806,6851,2.698575,2401,0
6807,6806,1.17915,2401,0
6807,6808,0.833393,2401,0
6807,7113,1.093613,99999,0
6808,6807,0.833393,2401,0
6808,6809,2.516174,2401,0
6808,7120,0.34779,99999,0
6809,6808,2.516174,2401,0
6809,6810,2.540137,2401,0
6809,6839,1.774254,961,0
6809,6975,1.628871,961,0
6810,6809,2.540137,2401,0
6810,6811,1.738019,2401,0
6810,7102,1.136819,99999,0
6811,6810,1.738019,2401,0
6811,6812,0.495242,961,0
6811,6813,0.748134,2401,0
6811,7108,1.174194,99999,0
6812,6801,0.371622,961,0
6812,6811,0.495242,961,0
6812,7102,1.978638,99999,0
6813,6802,0.557872,2401,0
6813,6811,0.748134,2401,0
6813,7382,0.405276,99999,0
6814,6815,3.254463,961,0
6815,6814,3.254463,961,0
6815,6816,1.936301,961,0
6815,7013,3.674404,99999,0
6815,7145,1.460929,99999,0
6816,6815,1.936301,961,0
6816,6817,3.363153,961,0
6816,6818,1.378146,961,0
6817,6816,3.363153,961,0
6817,7013,1.417239,99999,0
6817,7014,1.070512,961,0
6818,6816,1.378146,961,0
6818,6819,1.743493,961,0
6818,7144,3.301883,99999,0
6818,7145,1.378946,99999,0
6819,6818,1.743493,961,0
6819,6820,1.516029,4250,0
6819,6826,1.837871,1441,0
6819,7151,0.795348,1441,0
6820,6819,1.516029,4250,0
6820,7140,1.085961,4250,0
6820,7141,0.923621,99999,0
6821,6822,0.828948,4250,0
6821,6823,0.319394,2401,0
6821,7039,0.73909,4250,0
6822,6821,0.828948,4250,0
6822,7050,0.179023,99999,0
6822,7051,0.67135,4250,0
6822,7123,1.184724,99999,0
6823,6787,0.669025,2401,0
6823,6821,0.319394,2401,0
6824,6825,1.666791,1441,0
6825,6824,1.666791,1441,0
6825,6972,0.838446,1441,0
6825,7175,2.746591,99999,0
6826,6819,1.837871,1441,0
6826,6827,0.356533,961,0
6826,7149,0.261665,1441,0
6826,7169,0.371445,1441,0
6827,6826,0.356533,961,0
6827,7142,1.811093,961,0
6827,7173,0.42444,99999,0
6828,6829,2.505541,961,0
6828,6836,3.028279,961,0
6828,7134,1.579059,961,0
6829,6828,2.505541,961,0
6829,7124,2.205732,961,0
6829,7125,1.773401,99999,0
6829,7131,2.342052,99999,0
6830,6831,2.398751,1441,0
6831,6830,2.398751,1441,0
6831,7176,2.128075,1441,0
6831,7180,3.3096,99999,0
6832,6833,0.141221,1441,0
6832,6834,6.358518,961,0
6832,7166,0.984307,1441,0
6833,6832,0.141221,1441,0
6833,7169,0.3264,1441,0
6833,7174,0.260084,99999,0
6834,6832,6.358518,961,0
6834,7138,2.485555,99999,0
6834,7139,2.90464,961,0
6834,7180,3.070787,99999,0
6835,6836,3.991686,961,0
6835,6873,3.511669,961,0
6835,7132,1.87666,961,0
6835,7178,0.706454,961,0
6836,6828,3.028279,961,0
6836,6835,3.991686,961,0
6836,7133,1.077262,99999,0
6836,7138,3.409919,99999,0
6837,6838,2.388434,961,0
6837,6840,1.529326,961,0
6837,7106,3.297132,961,0
6837,7115,2.460664,961,0
6838,6837,2.388434,961,0
6838,7126,1.897229,961,0
6838,7130,4.505818,99999,0
6839,6809,1.774254,961,0
6839,7103,1.37408,961,0
6839,7108,3.523381,99999,0
6839,7117,1.946091,99999,0
6840,6837,1.529326,961,0
6840,6841,1.580299,961,0
6840,7119,1.73232,99999,0
6841,6840,1.580299,961,0
6841,6842,1.691996,961,0
6841,6859,1.532887,961,0
6841,7184,1.862979,99999,0
6842,6841,1.691996,961,0
6842,7114,1.645266,961,0
6842,7119,2.18299,99999,0
6843,6844,2.282202,961,0
6843,6852,0.882045,961,0
6843,7114,1.488695,961,0
6844,6806,3.971506,961,0
6844,6843,2.282202,961,0
6844,7117,2.356308,99999,0
6844,7186,1.798998,99999,0
6845,6846,2.272891,961,0
6846,6845,2.272891,961,0
6846,6898,2.239709,961,0
6846,7214,3.649579,961,0
6847,6848,1.105833,961,0
6847,6877,4.357428,961,0
6847,6898,2.541771,961,0
6847,7188,1.658808,961,0
6848,6847,1.105833,961,0
6848,6872,0.296678,961,0
6848,7210,0.889923,99999,0
6849,6850,1.385201,961,0
6850,6849,1.385201,961,0
6850,6876,1.155554,961,0
6851,6806,2.698575,2401,0
6851,6857,1.03775,2401,0
6851,7187,1.448797,99999,0
6852,6843,0.882045,961,0
6852,6853,1.486499,961,0
6852,7185,1.875183,99999,0
6852,7186,3.724345,99999,0
6853,6852,1.486499,961,0
6853,6854,0.91162,961,0
6854,6853,0.91162,961,0
6854,7201,0.513894,961,0
6854,7203,0.557866,99999,0
6855,6856,3.108594,961,0
6855,6865,1.663244,961,0
6855,6954,1.162489,961,0
6855,7202,1.646754,961,0
6856,6855,3.108594,961,0
6856,7199,1.139169,961,0
6856,7200,0.927317,99999,0
6857,6851,1.03775,2401,0
6857,6858,2.354464,2401,0
6858,2192,0.697935,2401,0
6858,6857,2.354464,2401,0
6858,7191,1.60477,99999,0
6859,6841,1.532887,961,0
6859,6860,0.308783,961,0
6859,7185,2.344775,99999,0
6860,6859,0.308783,961,0
6860,6861,0.547685,961,0
6860,6866,0.894338,961,0
6861,6860,0.547685,961,0
6861,6862,0.907566,961,0
6861,7383,0.567593,99999,0
6862,6861,0.907566,961,0
6862,6863,1.592153,961,0
6863,6862,1.592153,961,0
6863,6864,2.050216,961,0
6863,7204,1.672823,99999,0
6864,6863,2.050216,961,0
6864,6865,1.397396,961,0
6864,6869,2.894173,961,0
6864,7205,1.541765,99999,0
6865,6855,1.663244,961,0
6865,6864,1.397396,961,0
6865,7204,1.795549,99999,0
6866,6860,0.894338,961,0
6866,6867,0.892702,961,0
6866,7184,3.319462,99999,0
6866,7383,0.499434,99999,0
6867,6866,0.892702,961,0
6867,6868,2.200062,961,0
6868,6867,2.200062,961,0
6868,7208,1.43214,961,0
6868,7209,3.36214,99999,0
6869,6864,2.894173,961,0
6869,6870,0.74197,961,0
6869,7279,1.422177,99999,0
6870,6869,0.74197,961,0
6870,6871,0.55533,961,0
6870,6903,0.579291,961,0
6871,6870,0.55533,961,0
6871,7206,1.109308,961,0
6871,7278,0.442223,99999,0
6872,6848,0.296678,961,0
6872,6873,4.152379,961,0
6873,6835,3.511669,961,0
6873,6872,4.152379,961,0
6873,7181,2.075322,99999,0
6873,7183,1.697058,99999,0
6874,6875,0.808877,961,0
6874,7177,1.121022,961,0
6875,6874,0.808877,961,0
6875,6901,2.256682,99999,0
6875,7188,0.15623,961,0
6876,6850,1.155554,961,0
6876,7177,1.50974,961,0
6876,7179,4.890745,961,0
6877,6847,4.357428,961,0
6877,6878,3.675632,961,0
6877,7209,1.606937,99999,0
6877,7213,2.509772,99999,0
6878,6877,3.675632,961,0
6878,6879,0.435196,961,0
6878,7211,2.296745,961,0
6879,6878,0.435196,961,0
6879,6880,1.6025,961,0
6879,7207,2.788915,961,0
6879,7208,2.168484,961,0
6880,6879,1.6025,961,0
6880,7222,0.258324,961,0
6880,7269,0.747683,99999,0
6881,6882,2.342796,961,0
6881,6904,2.918345,961,0
6881,7215,4.739114,961,0
6881,7222,1.710983,961,0
6881,7268,1.610421,961,0
6882,6881,2.342796,961,0
6882,7211,1.870297,961,0
6882,7212,3.108941,961,0
6883,6249,1.007827,4250,0
6883,7195,2.560501,4250,0
6883,7196,1.698242,99999,0
6884,6885,1.781689,4250,0
6884,6892,0.952265,961,0
6884,7195,2.219052,4250,0
6885,6884,1.781689,4250,0
6885,6886,0.941925,4250,0
6885,7310,0.510594,99999,0
6885,7312,0.733807,99999,0
6886,6885,0.941925,4250,0
6886,6887,0.244666,4250,0
6886,7308,0.349005,961,0
6887,6886,0.244666,4250,0
6887,6888,0.267698,4250,0
6887,7309,0.394331,99999,0
6887,7310,0.945848,99999,0
6888,6887,0.267698,4250,0
6888,6889,0.728221,961,0
6888,7285,0.270358,4250,0
6889,6888,0.728221,961,0
6889,6953,2.625924,961,0
6889,7284,0.6245,961,0
6890,6891,1.435641,961,0
6890,7192,1.117979,961,0
6890,7197,2.05009,961,0
6891,6890,1.435641,961,0
6891,7190,1.420364,961,0
6891,7196,1.743721,99999,0
6892,6884,0.952265,961,0
6892,7197,2.057852,961,0
6893,2126,2.832551,961,0
6893,7193,2.116341,99999,0
6893,7194,4.366572,961,0
6893,7329,1.330679,99999,0
6894,1116,2.68334,961,0
6894,7316,3.240837,961,0
6894,7329,1.235883,99999,0
6894,7330,1.23702,99999,0
6895,6896,0.07489,4250,0
6895,6897,0.049727,4250,0
6895,7297,0.247055,961,0
6896,6895,0.07489,4250,0
6896,7285,0.171062,4250,0
6896,7307,0.593024,99999,0
6897,6895,0.049727,4250,0
6897,7280,0.27793,4250,0
6897,7283,0.29934,961,0
6898,6846,2.239709,961,0
6898,6847,2.541771,961,0
6898,6901,2.092028,99999,0
6898,7213,3.578275,99999,0
6899,6900,0.126329,4250,0
6899,6934,0.217643,961,0
6899,7281,0.116737,4250,0
6900,6899,0.126329,4250,0
6900,6902,0.140116,961,0
6900,6907,0.933475,4250,0
6901,6875,2.256682,99999,0
6901,6898,2.092028,99999,0
6902,6900,0.140116,961,0
6902,7274,0.793474,961,0
6902,7276,0.093041,961,0
6903,6870,0.579291,961,0
6903,6957,1.383925,961,0
6903,7278,0.467761,99999,0
6904,6881,2.918345,961,0
6904,6905,0.957868,961,0
6904,7224,2.341325,99999,0
6904,7270,3.968951,99999,0
6905,6904,0.957868,961,0
6905,6906,4.918719,961,0
6905,6952,2.553053,961,0
6905,7228,2.037476,961,0
6906,6905,4.918719,961,0
6906,7270,1.958178,99999,0
6906,7271,2.665247,961,0
6906,7272,0.902208,99999,0
6907,6900,0.933475,4250,0
6907,6955,0.827054,4250,0
6907,7328,0.846854,99999,0
6908,6909,1.00738,2125,0
6908,6966,1.420935,2125,0
6908,6982,0.777412,99999,0
6909,5832,0.414465,2125,0
6909,6908,1.00738,2125,0
6909,6988,0.4795,99999,0
6910,6911,0.397913,961,0
6910,6976,1.097398,4250,0
6910,7231,0.390698,4250,0
6911,6910,0.397913,961,0
6911,7227,1.517021,961,0
6911,7232,0.618508,99999,0
6912,6913,1.111477,961,0
6912,6942,1.761673,4250,0
6912,6956,1.961505,4250,0
6913,6912,1.111477,961,0
6913,6941,0.282645,961,0
6913,7375,1.878787,99999,0
6914,6915,2.044301,961,0
6914,6941,0.555207,961,0
6914,7367,1.326789,961,0
6915,6914,2.044301,961,0
6915,7259,2.340719,961,0
6915,7371,1.775921,99999,0
6915,7375,0.923269,99999,0
6916,1094,1.859703,961,0
6916,6917,2.100015,961,0
6916,7331,1.336962,99999,0
6916,7338,0.695406,99999,0
6917,6916,2.100015,961,0
6917,6918,0.449952,961,0
6917,6977,0.558979,961,0
6918,6917,0.449952,961,0
6918,7332,1.578263,961,0
6918,7343,3.34746,99999,0
6919,764,0.415113,1700,0
6919,6920,1.290514,1700,0
6919,7345,0.349825,99999,0
6920,6919,1.290514,1700,0
6920,6921,1.60061,961,0
6920,6922,1.215812,1700,0
6920,7346,0.94435,99999,0
6921,6920,1.60061,961,0
6921,6978,1.099692,961,0
6921,7339,1.321262,99999,0
6921,7340,0.948696,99999,0
6922,6920,1.215812,1700,0
6922,6923,0.878824,1700,0
6922,7340,1.288749,99999,0
6922,7346,0.261115,99999,0
6923,6922,0.878824,1700,0
6923,6924,1.080815,961,0
6923,6927,0.358748,1700,0
6924,6923,1.080815,961,0
6924,6977,1.917282,961,0
6924,7341,1.676772,99999,0
6925,6926,1.176604,961,0
6926,6925,1.176604,961,0
6926,6927,0.458641,961,0
6926,7346,1.374634,99999,0
6926,7347,1.02874,99999,0
6927,6923,0.358748,1700,0
6927,6926,0.458641,961,0
6927,6928,1.311587,1700,0
6928,6927,1.311587,1700,0
6928,6929,2.11786,1700,0
6928,7341,0.902067,99999,0
6928,7347,0.681892,99999,0
6929,6928,2.11786,1700,0
6929,6930,0.326889,961,0
6929,6931,1.360599,1700,0
6930,6929,0.326889,961,0
6930,7348,0.99628,961,0
6930,7349,0.770198,961,0
6931,6929,1.360599,1700,0
6931,7342,0.159636,1700,0
6931,7343,3.279456,99999,0
6931,7352,0.686102,99999,0
6932,6933,0.297967,961,0
6932,6935,1.203588,1700,0
6932,7356,0.202823,1700,0
6932,7359,2.197188,961,0
6933,6932,0.297967,961,0
6933,7363,0.773792,99999,0
6933,7364,0.654107,961,0
6934,6899,0.217643,961,0
6934,7290,0.321836,961,0
6934,7291,0.308374,961,0
6935,6932,1.203588,1700,0
6935,7361,0.970038,1700,0
6935,7369,2.949813,99999,0
6936,6937,0.634922,961,0
6936,6938,0.546106,1700,0
6936,7365,0.427429,1700,0
6937,6936,0.634922,961,0
6937,7366,1.884318,961,0
6937,7370,0.438553,99999,0
6938,6936,0.546106,1700,0
6938,7371,1.614437,99999,0
6938,7372,0.652822,1700,0
6939,6940,0.199989,4250,0
6939,6943,0.351029,4250,0
6939,6946,0.23361,2550,0
